id_caso,anio,mes,dia,codigo_dane_de_municipio,municipio,departamento,region,modalidad,presunto_responsable,descripcion_presunto_responsable,abandono_o_despojo_forzado_de_tierras,amenaza_o_intimidacion,ataque_contra_mision_medica,confinamiento_o_restriccion_a_la_movilidad,desplazamiento_forzado,extorsion,lesionados_civiles,pillaje,tortura,total_victimas_caso,forma_vinculacion,tipo_vinculacion,latitud_longitud,anio_valido,mes_valido,dia_valido,decada,latitud,longitud,alto_impacto,total_hechos
440.123,2.014,4,17,19821,TORIBIO,CAUCA,NORTE DEL CAUCA,OTRA ¿CUÁL?,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,3,MÚLTIPLE,RECLUTAMIENTO,POINT (-76.24039374 3.022031949),2014,4,17,2010-2019,3.022031949,-76.24039374,1,0
440.128,1.992,0,0,85230,OROCUE,CASANARE,LLANOS ORIENTALES,PERSUASIÓN,GUERRILLA,FARC,0,1,0,0,0,0,0,0,0,2,MÚLTIPLE,RECLUTAMIENTO,POINT (-71.59873966 4.915139133),1992,,,1990-1999,4.915139133,-71.59873966,1,1
459.613,2.001,6,5,54498,OCAÑA,NORTE DE SANTANDER,CATATUMBO,COACCIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,1,0,0,0,0,0,0,0,2,MÚLTIPLE,"UTILIZACIÓN EN ACTIVIDADES DOMÉSTICAS, DE TRANSPORTE O MENSAJERÍA",POINT (-73.355889 8.247588),2001,6,5,2000-2009,8.247588,-73.355889,1,1
490.038,2.004,8,14,05079,BARBOSA,ANTIOQUIA,VALLE DE ABURRA,PERSUASIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,1,0,0,1,0,0,0,0,3,INDIVIDUAL,RECLUTAMIENTO,POINT (-75.32924085 6.443417935),2004,8,14,2000-2009,6.443417935,-75.32924085,1,2
521.832,2.0,0,0,47288,FUNDACION,MAGDALENA,SIERRA NEVADA DE SANTA MARTA,COACCIÓN,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,2,MÚLTIPLE,RECLUTAMIENTO,POINT (-73.88406518 10.45937818),2000,,,2000-2009,10.45937818,-73.88406518,1,0
521.833,2.003,0,0,47288,FUNDACION,MAGDALENA,SIERRA NEVADA DE SANTA MARTA,COACCIÓN,GUERRILLA,FARC,0,1,0,0,0,0,0,0,0,2,MÚLTIPLE,RECLUTAMIENTO,POINT (-73.88406518 10.45937818),2003,,,2000-2009,10.45937818,-73.88406518,1,1
521.865,1.992,0,0,05854,VALDIVIA,ANTIOQUIA,NORTE DE ANTIOQUIA,COACCIÓN,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,2,MÚLTIPLE,RECLUTAMIENTO,POINT (-75.38742079 7.294917897),1992,,,1990-1999,7.294917897,-75.38742079,1,0
521.948,2.003,3,30,50251,EL CASTILLO,META,ARIARI GUAYABERO,PERSUASIÓN,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,2,MÚLTIPLE,"UTILIZACIÓN EN ACTIVIDADES DOMÉSTICAS, DE TRANSPORTE O MENSAJERÍA",POINT (-73.80367383 3.628679053),2003,3,30,2000-2009,3.628679053,-73.80367383,1,0
522.094,1.996,4,4,20045,BECERRIL,CESAR,SERRANIA DEL PERIJA,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,PRESENCIA GAO SIN ATRIBUCIÓN,0,0,0,0,1,0,0,0,0,2,OFRECIMIENTO LABORAL,UTILIZACIÓN,POINT (-73.21353005 9.624161528),1996,4,4,1990-1999,9.624161528,-73.21353005,1,1
522.17,2.004,2,15,11001,"BOGOTA, D.C.","BOGOTA, D. C.",AREA METROPOLITANA DE BOGOTA,PERSUASIÓN,GUERRILLA,NO IDENTIFICADA,0,0,0,0,0,0,0,0,0,2,CITACIÓN,SIN INFORMACIÓN,POINT (-74.107359 4.650173),2004,2,15,2000-2009,4.650173,-74.107359,1,0
533.946,2.018,5,19,27615,RIOSUCIO,CHOCO,URABA,DESCONOCIDA,GUERRILLA,ELN,0,1,0,0,1,0,0,0,0,2,MÚLTIPLE,SIN INFORMACIÓN,POINT (-77.11310959 7.436631552),2018,5,19,2010-2019,7.436631552,-77.11310959,1,2
534.418,2.019,0,0,18753,SAN VICENTE DEL CAGUAN,CAQUETA,CAGUAN,COACCIÓN,GUERRILLA,DISIDENCIA FARC,0,0,0,0,0,0,0,0,0,10,COLECTIVO,RECLUTAMIENTO,POINT (-74.19746971 1.308465061),2019,,,2010-2019,1.308465061,-74.19746971,1,0
554.831,2.017,3,3,27250,EL LITORAL DEL SAN JUAN,CHOCO,VALLE DE SAN JUAN,DESCONOCIDA,GUERRILLA,ELN,0,0,0,0,1,0,0,0,0,3,MÚLTIPLE,SIN INFORMACIÓN,POINT (-76.98785828 4.272940191),2017,3,3,2010-2019,4.272940191,-76.98785828,1,1
555.055,1.987,1,1,05034,ANDES,ANTIOQUIA,SUROESTE ANTIOQUEÑO,DESCONOCIDA,GUERRILLA,EPL,0,1,0,0,0,0,0,1,0,11,COLECTIVO,RECLUTAMIENTO,POINT (-75.89990388 5.56385122),1987,1,1,1980-1989,5.56385122,-75.89990388,1,2
555.752,0.0,0,0,52079,BARBACOAS,NARIÑO,ANDEN PACIFICO SUR,DESCONOCIDA,GRUPO POSDESMOVILIZACIÓN,URABEÑOS/AUTODEFENSAS GAITANISTAS DE COLOMBIA/ÁGUILAS NEGRAS/CLAN ÚSUGA,0,0,0,0,0,0,0,0,0,6,SIN INFORMACIÓN,UTILIZACIÓN EN ACTIVIDADES MILITARES O INTELIGENCIA,POINT (-78.15621072 1.44563774),,,,SIN INFORMACION,1.44563774,-78.15621072,1,0
576.13,2.017,1,16,27025,ALTO BAUDO,CHOCO,LITORAL PACIFICO,DESCONOCIDA,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,2,MÚLTIPLE,RECLUTAMIENTO,POINT (-77.0842154 5.636740989),2017,1,16,2010-2019,5.636740989,-77.0842154,1,0
576.322,2.016,0,0,27025,ALTO BAUDO,CHOCO,LITORAL PACIFICO,DESCONOCIDA,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,8,SIN INFORMACIÓN,RECLUTAMIENTO,POINT (-77.0842154 5.636740989),2016,,,2010-2019,5.636740989,-77.0842154,1,0
576.344,2.017,0,0,50313,GRANADA,META,ARIARI GUAYABERO,DESCONOCIDA,GRUPO POSDESMOVILIZACIÓN,URABEÑOS/AUTODEFENSAS GAITANISTAS DE COLOMBIA/ÁGUILAS NEGRAS/CLAN ÚSUGA,0,0,0,0,0,0,0,0,0,2,MÚLTIPLE,SIN INFORMACIÓN,POINT (-73.7611547 3.441051399),2017,,,2010-2019,3.441051399,-73.7611547,1,0
576.345,0.0,0,0,00000,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO POSDESMOVILIZACIÓN,URABEÑOS/AUTODEFENSAS GAITANISTAS DE COLOMBIA/ÁGUILAS NEGRAS/CLAN ÚSUGA,0,0,0,0,0,0,0,0,0,3,MÚLTIPLE,SIN INFORMACIÓN,POINT (-72 4),,,,SIN INFORMACION,4.0,-72.0,1,0
576.517,0.0,0,0,00000,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,5,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4),,,,SIN INFORMACION,4.0,-72.0,1,0
576.539,0.0,0,0,00000,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,16,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4),,,,SIN INFORMACION,4.0,-72.0,1,0
576.595,0.0,0,0,27077,BAJO BAUDO,CHOCO,LITORAL PACIFICO,DESCONOCIDA,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,2,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-77.08271352 4.492865435),,,,SIN INFORMACION,4.492865435,-77.08271352,1,0
576.649,0.0,0,0,00000,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,8,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4),,,,SIN INFORMACION,4.0,-72.0,1,0
576.717,0.0,0,0,00000,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,2,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4),,,,SIN INFORMACION,4.0,-72.0,1,0
638.572,2.02,7,11,95025,EL RETORNO,GUAVIARE,ARIARI GUAYABERO,DESCONOCIDA,GUERRILLA,DISIDENCIA FARC,0,1,0,0,0,0,0,0,0,5,COLECTIVO,SIN INFORMACIÓN,POINT (-72.83319456 2.19351233),2020,7,11,2020-2029,2.19351233,-72.83319456,1,1
638.576,2.02,7,18,19355,INZA,CAUCA,NORTE DEL CAUCA,DESCONOCIDA,GUERRILLA,DISIDENCIA FARC,0,0,0,0,0,0,0,0,0,2,MÚLTIPLE,RECLUTAMIENTO,POINT (-76.13762531 2.499058783),2020,7,18,2020-2029,2.499058783,-76.13762531,1,0
638.613,2.02,8,0,19532,PATIA,CAUCA,PATIA,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,PRESENCIA GAO SIN ATRIBUCIÓN,0,0,0,0,0,0,0,0,0,2,MÚLTIPLE,RECLUTAMIENTO,POINT (-77.06024701 2.152046418),2020,8,,2020-2029,2.152046418,-77.06024701,1,0
648.781,0.0,0,0,00000,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GUERRILLA,DISIDENCIA FARC,0,0,0,0,0,0,0,0,0,2,MÚLTIPLE,RECLUTAMIENTO,POINT (-72 4),,,,SIN INFORMACION,4.0,-72.0,1,0
649.248,2.021,1,10,05045,APARTADO,ANTIOQUIA,URABA,DESCONOCIDA,GRUPO POSDESMOVILIZACIÓN,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,4,COLECTIVO,RECLUTAMIENTO,POINT (-76.56244473 7.883803068),2021,1,10,2020-2029,7.883803068,-76.56244473,1,0
649.261,2.021,1,22,05045,APARTADO,ANTIOQUIA,URABA,DESCONOCIDA,GRUPO POSDESMOVILIZACIÓN,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,5,COLECTIVO,RECLUTAMIENTO,POINT (-76.625135 7.883257),2021,1,22,2020-2029,7.883257,-76.625135,1,0
649.304,2.021,2,27,05854,VALDIVIA,ANTIOQUIA,NORTE DE ANTIOQUIA,COACCIÓN,GRUPO POSDESMOVILIZACIÓN,OTRO,0,0,0,0,0,0,0,0,0,2,MÚLTIPLE,UTILIZACIÓN,POINT (-75.38742079 7.294917897),2021,2,27,2020-2029,7.294917897,-75.38742079,1,0
721.97,2.022,4,15,19142,CALOTO,CAUCA,NORTE DEL CAUCA,COACCIÓN,GRUPO ARMADO NO IDENTIFICADO,PRESENCIA GAO SIN ATRIBUCIÓN,0,0,0,0,0,0,0,0,0,3,MÚLTIPLE,RECLUTAMIENTO,POINT (-76.376 2.989593),2022,4,15,2020-2029,2.989593,-76.376,1,0
722.033,2.021,3,8,19142,CALOTO,CAUCA,NORTE DEL CAUCA,COACCIÓN,GUERRILLA,DISIDENCIA FARC,0,0,0,0,0,0,0,0,0,2,MÚLTIPLE,RECLUTAMIENTO,POINT (-76.35354503 3.0650044),2021,3,8,2020-2029,3.0650044,-76.35354503,1,0
732.524,0.0,0,0,00000,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GUERRILLA,DISIDENCIA FARC,0,0,0,0,0,0,0,0,0,2,SIN INFORMACIÓN,RECLUTAMIENTO,POINT (-72 4),,,,SIN INFORMACION,4.0,-72.0,1,0
732.717,2.022,7,20,19137,CALDONO,CAUCA,NORTE DEL CAUCA,DESCONOCIDA,GUERRILLA,DISIDENCIA FARC,0,0,0,0,0,0,0,0,0,2,MÚLTIPLE,RECLUTAMIENTO,POINT (-76.42719377 2.803845691),2022,7,20,2020-2029,2.803845691,-76.42719377,1,0
742.891,2.022,7,1,19473,MORALES,CAUCA,NORTE DEL CAUCA,COACCIÓN,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,3,COLECTIVO,SIN INFORMACIÓN,POINT (-76.74605152 2.773663981),2022,7,1,2020-2029,2.773663981,-76.74605152,1,0
742.965,2.022,0,0,52490,OLAYA HERRERA,NARIÑO,ANDEN PACIFICO SUR,DESCONOCIDA,GUERRILLA,DISIDENCIA FARC,0,0,0,0,0,0,0,0,0,3,SIN INFORMACIÓN,RECLUTAMIENTO,POINT (-78.31219024 2.287856547),2022,,,2020-2029,2.287856547,-78.31219024,1,0
743.166,2.023,4,20,05887,YARUMAL,ANTIOQUIA,NORTE DE ANTIOQUIA,PERSUASIÓN,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,4,COLECTIVO,RECLUTAMIENTO,POINT (-75.45439957 6.9881309),2023,4,20,2020-2029,6.9881309,-75.45439957,1,0
743.172,2.023,4,21,19355,INZA,CAUCA,NORTE DEL CAUCA,DESCONOCIDA,GUERRILLA,DISIDENCIA FARC,0,0,0,0,0,0,0,0,0,5,COLECTIVO,SIN INFORMACIÓN,POINT (-76.13762531 2.499058783),2023,4,21,2020-2029,2.499058783,-76.13762531,1,0
743.232,2.022,10,0,05250,EL BAGRE,ANTIOQUIA,BAJO CAUCA ANTIOQUEÑO,COACCIÓN,GRUPO ARMADO NO IDENTIFICADO,PRESENCIA GAO SIN ATRIBUCIÓN,0,0,0,0,0,0,0,0,0,12,COLECTIVO,RECLUTAMIENTO,POINT (-74.66427726 7.704633351),2022,10,,2020-2029,7.704633351,-74.66427726,1,0
743.924,2.004,4,0,05756,SONSON,ANTIOQUIA,ORIENTE ANTIOQUEÑO,COACCIÓN,GRUPO PARAMILITAR,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,0,1,0,0,0,0,0,0,0,5,COLECTIVO,RECLUTAMIENTO,POINT (-74.82807326 5.837681474),2004,4,,2000-2009,5.837681474,-74.82807326,1,1
754.59,2.023,7,15,19473,MORALES,CAUCA,NORTE DEL CAUCA,COACCIÓN,GUERRILLA,DISIDENCIA FARC,0,0,0,0,0,0,0,0,0,2,MÚLTIPLE,RECLUTAMIENTO,POINT (-76.74605152 2.773663981),2023,7,15,2020-2029,2.773663981,-76.74605152,1,0
754.678,2.023,7,20,50370,URIBE,META,ARIARI GUAYABERO,COACCIÓN,GUERRILLA,DISIDENCIA FARC,0,0,0,0,0,0,0,0,0,2,MÚLTIPLE,RECLUTAMIENTO,POINT (-74.43066134 3.047726858),2023,7,20,2020-2029,3.047726858,-74.43066134,1,0
754.709,0.0,0,0,52835,SAN ANDRES DE TUMACO,NARIÑO,ANDEN PACIFICO SUR,DESCONOCIDA,GUERRILLA,DISIDENCIA FARC,0,0,0,0,0,0,0,0,0,4,SIN INFORMACIÓN,RECLUTAMIENTO,POINT (-78.61540963 1.574550638),,,,SIN INFORMACION,1.574550638,-78.61540963,1,0
764.688,2.022,0,0,76109,BUENAVENTURA,VALLE DEL CAUCA,ANDEN PACIFICO SUR,COACCIÓN,GUERRILLA,DISIDENCIA FARC,0,0,0,0,0,0,0,0,0,2,MÚLTIPLE,RECLUTAMIENTO,POINT (-77.11872831 3.493340766),2022,,,2020-2029,3.493340766,-77.11872831,1,0
764.689,2.023,4,19,19355,INZA,CAUCA,NORTE DEL CAUCA,ENGAÑO,GUERRILLA,DISIDENCIA FARC,0,0,0,0,0,0,0,0,0,4,COLECTIVO,RECLUTAMIENTO,POINT (-76.13762531 2.499058783),2023,4,19,2020-2029,2.499058783,-76.13762531,1,0
805.265,2.002,0,0,15572,PUERTO BOYACA,BOYACA,MAGDALENA MEDIO,DESCONOCIDA,GRUPO PARAMILITAR,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,0,0,0,0,0,0,0,0,0,3,MÚLTIPLE,RECLUTAMIENTO,POINT (-74.4528581 5.953466654),2002,,,2000-2009,5.953466654,-74.4528581,1,0
815.368,2.014,3,0,19364,JAMBALO,CAUCA,NORTE DEL CAUCA,ENGAÑO,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,2,MÚLTIPLE,SIN INFORMACIÓN,POINT (-76.31124919 2.84981013),2014,3,,2010-2019,2.84981013,-76.31124919,1,0
815.458,2.001,12,0,85325,SAN LUIS DE PALENQUE,CASANARE,LLANOS ORIENTALES,DESCONOCIDA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,6,MÚLTIPLE,UTILIZACIÓN EN ACTIVIDADES MILITARES O INTELIGENCIA,POINT (-71.81749276 5.274955665),2001,12,,2000-2009,5.274955665,-71.81749276,1,0
877.696,2.024,3,20,19517,PAEZ,CAUCA,NORTE DEL CAUCA,DESCONOCIDA,GUERRILLA,DISIDENCIA FARC,0,0,0,0,0,0,0,0,0,2,MÚLTIPLE,RECLUTAMIENTO,POINT (-75.99368264 2.733887702),2024,3,20,2020-2029,2.733887702,-75.99368264,1,0
878.008,2.023,0,0,00000,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GUERRILLA,DISIDENCIA FARC,0,0,0,0,0,0,0,0,0,2,COLECTIVO,SIN INFORMACIÓN,POINT (-72 4),2023,,,2020-2029,4.0,-72.0,1,0
878.32,2.024,4,0,99773,CUMARIBO,VICHADA,ALTILLANURA,COACCIÓN,GUERRILLA,DISIDENCIA FARC,0,0,0,0,0,0,0,0,0,2,SIN INFORMACIÓN,RECLUTAMIENTO,POINT (-69.795533 4.446352),2024,4,,2020-2029,4.446352,-69.795533,1,0
